"ID";"UserID";"PeerID";"Messages";"AdvisorStatus";"ConversationStatus";"CreatedAt";"UpdatedAt"
37;22;1;"[{""message"": ""Hello there"", ""senderID"": 1, ""createdAt"": 1617138137089, ""botSuggestions"": []}, {""message"": ""General Kenobi"", ""senderID"": 22, ""createdAt"": 1617138161254, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""Do you like star wars?"", ""senderID"": 1, ""createdAt"": 1617138172715, ""botSuggestions"": []}, {""message"": ""I like Star Wars."", ""senderID"": 22, ""createdAt"": 1617138183653, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""How are you?"", ""senderID"": 1, ""createdAt"": 1617138204370, ""botSuggestions"": []}, {""message"": ""i'm good. just got back from a long day at work. how are you?"", ""senderID"": 22, ""createdAt"": 1617138215006, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""i'm good. just got back from a long day at work as well. what do you do for work?"", ""senderID"": 1, ""createdAt"": 1617138227296, ""botSuggestions"": []}, {""message"": ""I work for a company that makes cars."", ""senderID"": 22, ""createdAt"": 1617138246784, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""that's cool. what kind of cars do you work on? "", ""senderID"": 1, ""createdAt"": 1617138264055, ""botSuggestions"": []}, {""message"": ""Sports Cars"", ""senderID"": 22, ""createdAt"": 1617138283288, ""botSuggestions"": []}, {""message"": ""i love sports cars. they are the most popular car in the world. do you like sports cars?"", ""senderID"": 1, ""createdAt"": 1617138295393, ""botSuggestions"": []}, {""message"": ""Yeah, I do"", ""senderID"": 22, ""createdAt"": 1617138327970, ""botSuggestions"": []}, {""message"": ""Do you like anime?"", ""senderID"": 1, ""createdAt"": 1617138349257, ""botSuggestions"": []}, {""message"": ""i do like anime, but i don't know much about it. what's your favorite anime?"", ""senderID"": 22, ""createdAt"": 1617138377957, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""I like attack on titans"", ""senderID"": 1, ""createdAt"": 1617138391014, ""botSuggestions"": []}, {""message"": ""i haven't seen it yet, but i've heard it's pretty good."", ""senderID"": 22, ""createdAt"": 1617138409569, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""It's a great show. "", ""senderID"": 1, ""createdAt"": 1617138441726, ""botSuggestions"": []}, {""message"": ""What other anime have you seen?"", ""senderID"": 1, ""createdAt"": 1617138451046, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": [{""reply"": ""I agree. I love it."", ""bot_name"": ""DialoGPT""}, {""reply"": ""it really is. it's one of my favorite shows of all time. what's your favorite show?"", ""bot_name"": ""Blenderbot""}]}, {""message"": ""i haven't seen any other anime, but i've seen a lot of anime."", ""senderID"": 22, ""createdAt"": 1617138479415, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""That's contradictory"", ""senderID"": 1, ""createdAt"": 1617138494564, ""botSuggestions"": []}, {""message"": ""Have you seen cowboy beepbop?"", ""senderID"": 1, ""createdAt"": 1617138501931, ""botSuggestions"": [{""reply"": ""I think it's a reference to the movie The Last Airbender."", ""bot_name"": ""DialoGPT""}]}, {""message"": ""i know, right?"", ""senderID"": 22, ""createdAt"": 1617138506172, ""botSuggestions"": [{""reply"": ""I have not."", ""bot_name"": ""DialoGPT""}, {""reply"": ""no, i haven't. i'll have to check it out. what's it about?"", ""bot_name"": ""Blenderbot""}]}, {""message"": ""Yeah, that' one of my favorites"", ""senderID"": 22, ""createdAt"": 1617138521865, ""botSuggestions"": []}, {""message"": ""I haven't seen it but it is in my list"", ""senderID"": 1, ""createdAt"": 1617138545862, ""botSuggestions"": []}, {""message"": ""you should check it out. it's one of the best animes out there."", ""senderID"": 22, ""createdAt"": 1617138570096, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""Sure I will"", ""senderID"": 1, ""createdAt"": 1617138576688, ""botSuggestions"": []}, {""message"": ""i've heard of it, but i don't know much about it. what's it about?"", ""senderID"": 1, ""createdAt"": 1617138585286, ""botSuggestions"": [{""reply"": ""I'm online now"", ""bot_name"": ""DialoGPT""}, {""reply"": ""thank you so much! i really appreciate it. i'm so happy to hear that."", ""bot_name"": ""Blenderbot""}]}, {""message"": ""It's about space travels"", ""senderID"": 22, ""createdAt"": 1617138612380, ""botSuggestions"": []}, {""message"": ""How's the weather?"", ""senderID"": 1, ""createdAt"": 1617138633618, ""botSuggestions"": []}, {""message"": ""it's a bit chilly, but i'm used to it. how about you?"", ""senderID"": 22, ""createdAt"": 1617138643240, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""yeah, i'm used to it too. it's a bit chilly here too."", ""senderID"": 1, ""createdAt"": 1617138655537, ""botSuggestions"": []}, {""message"": ""I'm in the UK, so it's not that cold."", ""senderID"": 22, ""createdAt"": 1617138668284, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""Ohh that's nice! I'm in Chicago"", ""senderID"": 1, ""createdAt"": 1617138682981, ""botSuggestions"": []}, {""message"": ""i've never been to chicago, but i'm sure it's beautiful there."", ""senderID"": 22, ""createdAt"": 1617138715298, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""It's a great city."", ""senderID"": 1, ""createdAt"": 1617138728236, ""botSuggestions"": []}, {""message"": ""I agree. I love it."", ""senderID"": 22, ""createdAt"": 1617138738885, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""Nice"", ""senderID"": 1, ""createdAt"": 1617138772166, ""botSuggestions"": []}, {""message"": ""bye then!"", ""senderID"": 22, ""createdAt"": 1617138775525, ""botSuggestions"": [{""reply"": ""Thanks, I'm glad you like it."", ""bot_name"": ""DialoGPT""}]}]";"[{""Status"": ""up"", ""CreatedAt"": 1617138234360}, {""Status"": ""down"", ""CreatedAt"": 1617138762588}]";"[{""Status"": ""up"", ""CreatedAt"": 1617138744705}]";"2021-03-30 21:13:42";"2021-03-30 21:13:42"
38;1;22;"[{""message"": ""Hello there"", ""senderID"": 1, ""createdAt"": 1617138134548, ""botSuggestions"": []}, {""message"": ""General Kenobi"", ""senderID"": 22, ""createdAt"": 1617138158812, ""botSuggestions"": []}, {""message"": ""Do you like star wars?"", ""senderID"": 1, ""createdAt"": 1617138170038, ""botSuggestions"": [{""reply"": ""You are a Jedi, you are a Jedi, you are a Jedi, you are a Jedi, you are a Jedi, you are a Jedi, you are a Jedi, you are a Jedi."", ""bot_name"": ""DialoGPT""}]}, {""message"": ""I like Star Wars."", ""senderID"": 22, ""createdAt"": 1617138181236, ""botSuggestions"": [{""reply"": ""You are a Jedi, you are a Jedi, you are a Jedi, you are a Jedi, you are a Jedi, you are a Jedi, you are a Jedi, you are a Jedi."", ""bot_name"": ""DialoGPT""}]}, {""message"": ""How are you?"", ""senderID"": 1, ""createdAt"": 1617138201821, ""botSuggestions"": []}, {""message"": ""i'm good. just got back from a long day at work. how are you?"", ""senderID"": 22, ""createdAt"": 1617138212574, ""botSuggestions"": []}, {""message"": ""i'm good. just got back from a long day at work as well. what do you do for work?"", ""senderID"": 1, ""createdAt"": 1617138224700, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""I work for a company that makes cars."", ""senderID"": 22, ""createdAt"": 1617138244316, ""botSuggestions"": []}, {""message"": ""that's cool. what kind of cars do you work on? "", ""senderID"": 1, ""createdAt"": 1617138261450, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""Sports Cars"", ""senderID"": 22, ""createdAt"": 1617138280875, ""botSuggestions"": []}, {""message"": ""i love sports cars. they are the most popular car in the world. do you like sports cars?"", ""senderID"": 1, ""createdAt"": 1617138292805, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""Yeah, I do"", ""senderID"": 22, ""createdAt"": 1617138325467, ""botSuggestions"": []}, {""message"": ""Do you like anime?"", ""senderID"": 1, ""createdAt"": 1617138346716, ""botSuggestions"": []}, {""message"": ""i do like anime, but i don't know much about it. what's your favorite anime?"", ""senderID"": 22, ""createdAt"": 1617138375487, ""botSuggestions"": []}, {""message"": ""I like attack on titans"", ""senderID"": 1, ""createdAt"": 1617138388504, ""botSuggestions"": []}, {""message"": ""i haven't seen it yet, but i've heard it's pretty good."", ""senderID"": 22, ""createdAt"": 1617138407121, ""botSuggestions"": []}, {""message"": ""It's a great show. "", ""senderID"": 1, ""createdAt"": 1617138439186, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""What other anime have you seen?"", ""senderID"": 1, ""createdAt"": 1617138448501, ""botSuggestions"": []}, {""message"": ""i haven't seen any other anime, but i've seen a lot of anime."", ""senderID"": 22, ""createdAt"": 1617138476968, ""botSuggestions"": []}, {""message"": ""That's contradictory"", ""senderID"": 1, ""createdAt"": 1617138491951, ""botSuggestions"": []}, {""message"": ""Have you seen cowboy beepbop?"", ""senderID"": 1, ""createdAt"": 1617138499353, ""botSuggestions"": []}, {""message"": ""i know, right?"", ""senderID"": 22, ""createdAt"": 1617138503676, ""botSuggestions"": []}, {""message"": ""Yeah, that' one of my favorites"", ""senderID"": 22, ""createdAt"": 1617138519458, ""botSuggestions"": [{""reply"": ""I know, right?"", ""bot_name"": ""DialoGPT""}, {""reply"": ""it's been a long time since i've been in a relationship, so i don't know what i'm going to do."", ""bot_name"": ""Blenderbot""}]}, {""message"": ""I haven't seen it but it is in my list"", ""senderID"": 1, ""createdAt"": 1617138543262, ""botSuggestions"": []}, {""message"": ""you should check it out. it's one of the best animes out there."", ""senderID"": 22, ""createdAt"": 1617138567691, ""botSuggestions"": []}, {""message"": ""Sure I will"", ""senderID"": 1, ""createdAt"": 1617138574145, ""botSuggestions"": [{""reply"": ""I've seen it, it's great."", ""bot_name"": ""DialoGPT""}, {""reply"": ""i've heard of it, but i don't know much about it. what's it about?"", ""bot_name"": ""Blenderbot""}]}, {""message"": ""i've heard of it, but i don't know much about it. what's it about?"", ""senderID"": 1, ""createdAt"": 1617138582739, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""It's about space travels"", ""senderID"": 22, ""createdAt"": 1617138609978, ""botSuggestions"": []}, {""message"": ""How's the weather?"", ""senderID"": 1, ""createdAt"": 1617138631033, ""botSuggestions"": []}, {""message"": ""it's a bit chilly, but i'm used to it. how about you?"", ""senderID"": 22, ""createdAt"": 1617138640799, ""botSuggestions"": []}, {""message"": ""yeah, i'm used to it too. it's a bit chilly here too."", ""senderID"": 1, ""createdAt"": 1617138652977, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""I'm in the UK, so it's not that cold."", ""senderID"": 22, ""createdAt"": 1617138665894, ""botSuggestions"": []}, {""message"": ""Ohh that's nice! I'm in Chicago"", ""senderID"": 1, ""createdAt"": 1617138680442, ""botSuggestions"": []}, {""message"": ""i've never been to chicago, but i'm sure it's beautiful there."", ""senderID"": 22, ""createdAt"": 1617138712897, ""botSuggestions"": []}, {""message"": ""It's a great city."", ""senderID"": 1, ""createdAt"": 1617138725677, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""I agree. I love it."", ""senderID"": 22, ""createdAt"": 1617138736438, ""botSuggestions"": []}, {""message"": ""Nice"", ""senderID"": 1, ""createdAt"": 1617138769606, ""botSuggestions"": []}, {""message"": ""bye then!"", ""senderID"": 22, ""createdAt"": 1617138773103, ""botSuggestions"": []}]";"[{""Status"": ""up"", ""CreatedAt"": 1617138226465}, {""Status"": ""up"", ""CreatedAt"": 1617138267244}, {""Status"": ""down"", ""CreatedAt"": 1617138620110}, {""Status"": ""up"", ""CreatedAt"": 1617138654992}]";"[{""Status"": ""up"", ""CreatedAt"": 1617138227459}]";"2021-03-30 21:13:47";"2021-03-30 21:13:47"
39;1;2;"[{""message"": ""Hello there"", ""senderID"": 2, ""createdAt"": 1617222912576, ""botSuggestions"": []}, {""message"": ""General Kenobi"", ""senderID"": 1, ""createdAt"": 1617222917271, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""I see you are a person of culture as well"", ""senderID"": 2, ""createdAt"": 1617222937062, ""botSuggestions"": []}, {""message"": ""Yes I spend a lot of time watching memes"", ""senderID"": 1, ""createdAt"": 1617222965228, ""botSuggestions"": []}]";"[]";"[]";"2021-03-31 20:44:27";"2021-03-31 20:44:27"
40;2;1;"[{""message"": ""Hello there"", ""senderID"": 2, ""createdAt"": 1617222912575, ""botSuggestions"": []}, {""message"": ""General Kenobi"", ""senderID"": 1, ""createdAt"": 1617222917270, ""botSuggestions"": []}, {""message"": ""I see you are a person of culture as well"", ""senderID"": 2, ""createdAt"": 1617222937062, ""botSuggestions"": []}, {""message"": ""Yes I spend a lot of time watching memes"", ""senderID"": 1, ""createdAt"": 1617222965228, ""botSuggestions"": []}]";"[]";"[]";"2021-03-31 20:44:33";"2021-03-31 20:44:33"
41;25;24;"[{""message"": ""Supp"", ""senderID"": 24, ""createdAt"": 1617379910636, ""botSuggestions"": []}, {""message"": ""Hello"", ""senderID"": 25, ""createdAt"": 1617379914327, ""botSuggestions"": []}, {""message"": ""Mofo"", ""senderID"": 24, ""createdAt"": 1617379917109, ""botSuggestions"": []}, {""message"": ""Kasa kai"", ""senderID"": 24, ""createdAt"": 1617379924358, ""botSuggestions"": [{""reply"": ""i've been playing supp for a while now. it's a team - based support role."", ""bot_name"": ""Blenderbot""}]}]";"[]";"[]";"2021-04-02 16:13:20";"2021-04-02 16:13:20"
42;24;25;"[{""message"": ""Supp"", ""senderID"": 24, ""createdAt"": 1617379913002, ""botSuggestions"": []}, {""message"": ""Hello"", ""senderID"": 25, ""createdAt"": 1617379916693, ""botSuggestions"": []}, {""message"": ""Mofo"", ""senderID"": 24, ""createdAt"": 1617379919477, ""botSuggestions"": [{""reply"": ""Hiya"", ""bot_name"": ""DialoGPT""}]}, {""message"": ""Kasa kai"", ""senderID"": 24, ""createdAt"": 1617379926731, ""botSuggestions"": [{""reply"": ""hello, how are you today? i just got back from a long day at the office."", ""bot_name"": ""Blenderbot""}]}]";"[]";"[]";"2021-04-02 16:13:25";"2021-04-02 16:13:25"
43;25;24;"[{""message"": ""Hi"", ""senderID"": 25, ""createdAt"": 1617379953965, ""botSuggestions"": []}, {""message"": ""Biach"", ""senderID"": 24, ""createdAt"": 1617379956250, ""botSuggestions"": []}, {""message"": ""Mofo"", ""senderID"": 24, ""createdAt"": 1617379962548, ""botSuggestions"": []}, {""message"": ""Beech"", ""senderID"": 24, ""createdAt"": 1617379968147, ""botSuggestions"": []}, {""message"": ""Crypto"", ""senderID"": 24, ""createdAt"": 1617379971845, ""botSuggestions"": []}, {""message"": ""Stonks!"", ""senderID"": 24, ""createdAt"": 1617379982013, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""Musk"", ""senderID"": 24, ""createdAt"": 1617379989936, ""botSuggestions"": [{""reply"": ""Beech"", ""bot_name"": ""DialoGPT""}]}, {""message"": ""I'm not sure what you mean by that."", ""senderID"": 25, ""createdAt"": 1617379989943, ""botSuggestions"": [{""reply"": ""do you like biach's? they are a breed of biach that originated in germany."", ""bot_name"": ""Blenderbot""}]}]";"[]";"[]";"2021-04-02 16:15:33";"2021-04-02 16:15:33"
44;24;25;"[{""message"": ""Hi"", ""senderID"": 25, ""createdAt"": 1617379956352, ""botSuggestions"": []}, {""message"": ""Biach"", ""senderID"": 24, ""createdAt"": 1617379958608, ""botSuggestions"": [{""reply"": ""Hiya"", ""bot_name"": ""DialoGPT""}]}, {""message"": ""Mofo"", ""senderID"": 24, ""createdAt"": 1617379964902, ""botSuggestions"": [{""reply"": ""hi, how are you today? i just got back from a long day at the office."", ""bot_name"": ""Blenderbot""}]}, {""message"": ""Beech"", ""senderID"": 24, ""createdAt"": 1617379970513, ""botSuggestions"": []}, {""message"": ""Crypto"", ""senderID"": 24, ""createdAt"": 1617379973378, ""botSuggestions"": []}, {""message"": ""Stonks!"", ""senderID"": 24, ""createdAt"": 1617379984371, ""botSuggestions"": []}, {""message"": ""Musk"", ""senderID"": 24, ""createdAt"": 1617379990346, ""botSuggestions"": []}, {""message"": ""I'm not sure what you mean by that."", ""senderID"": 25, ""createdAt"": 1617379990914, ""botSuggestions"": []}, {""message"": ""By what"", ""senderID"": 24, ""createdAt"": 1617380003537, ""botSuggestions"": []}, {""message"": ""Blap"", ""senderID"": 24, ""createdAt"": 1617380009634, ""botSuggestions"": []}, {""message"": ""Bhao bhao"", ""senderID"": 24, ""createdAt"": 1617380013871, ""botSuggestions"": [{""reply"": ""i don't know what i'm talking about. i've never been to a concert before."", ""bot_name"": ""Blenderbot""}, {""reply"": ""I think he means that you're not a good person."", ""bot_name"": ""DialoGPT""}]}, {""message"": ""No emoji :("", ""senderID"": 24, ""createdAt"": 1617380024858, ""botSuggestions"": []}, {""message"": ""do you like biach's? they are a breed of biach that originated in germany."", ""senderID"": 25, ""createdAt"": 1617380026411, ""botSuggestions"": []}, {""message"": ""Biach are biach"", ""senderID"": 24, ""createdAt"": 1617380039348, ""botSuggestions"": []}, {""message"": ""No differentiate"", ""senderID"": 24, ""createdAt"": 1617380044368, ""botSuggestions"": []}, {""message"": ""Kya be"", ""senderID"": 24, ""createdAt"": 1617380059403, ""botSuggestions"": [{""reply"": ""I like them. I like the way they look."", ""bot_name"": ""DialoGPT""}, {""reply"": ""i don't know much about them. i know that they are a type of herding dog."", ""bot_name"": ""Blenderbot""}]}, {""message"": ""I want to eat"", ""senderID"": 24, ""createdAt"": 1617380071421, ""botSuggestions"": []}, {""message"": ""Dessert?"", ""senderID"": 24, ""createdAt"": 1617380085882, ""botSuggestions"": []}]";"[{""Status"": ""up"", ""CreatedAt"": 1617380694271}]";"[]";"2021-04-02 16:26:53";"2021-04-02 16:26:53"
45;24;26;"[{""message"": ""Boss"", ""senderID"": 24, ""createdAt"": 1617380756841, ""botSuggestions"": []}, {""message"": ""Here"", ""senderID"": 24, ""createdAt"": 1617380764442, ""botSuggestions"": []}, {""message"": ""Biach"", ""senderID"": 24, ""createdAt"": 1617380767598, ""botSuggestions"": []}, {""message"": ""Biach"", ""senderID"": 24, ""createdAt"": 1617380770041, ""botSuggestions"": []}, {""message"": ""Crypto"", ""senderID"": 24, ""createdAt"": 1617380773899, ""botSuggestions"": []}, {""message"": ""Stonks"", ""senderID"": 24, ""createdAt"": 1617380779422, ""botSuggestions"": []}, {""message"": ""Moderna"", ""senderID"": 24, ""createdAt"": 1617380784422, ""botSuggestions"": []}, {""message"": ""Hi"", ""senderID"": 26, ""createdAt"": 1617380786714, ""botSuggestions"": []}, {""message"": ""Vaccine"", ""senderID"": 24, ""createdAt"": 1617380787307, ""botSuggestions"": []}, {""message"": ""Mars"", ""senderID"": 24, ""createdAt"": 1617380789805, ""botSuggestions"": []}, {""message"": ""Pandemic"", ""senderID"": 24, ""createdAt"": 1617380793257, ""botSuggestions"": [{""reply"": ""Hiya"", ""bot_name"": ""DialoGPT""}]}, {""message"": ""Autobots unite!"", ""senderID"": 24, ""createdAt"": 1617380806137, ""botSuggestions"": []}, {""message"": ""Sloooow"", ""senderID"": 24, ""createdAt"": 1617380827319, ""botSuggestions"": [{""reply"": ""hi, how are you today? i just got back from a long day at the office."", ""bot_name"": ""Blenderbot""}]}, {""message"": ""No emoji"", ""senderID"": 24, ""createdAt"": 1617380838735, ""botSuggestions"": []}, {""message"": "":("", ""senderID"": 24, ""createdAt"": 1617380843196, ""botSuggestions"": []}, {""message"": "" Such is life"", ""senderID"": 26, ""createdAt"": 1617380886573, ""botSuggestions"": []}, {""message"": ""Optimus prime"", ""senderID"": 24, ""createdAt"": 1617380890008, ""botSuggestions"": [{""reply"": ""Such is life"", ""bot_name"": ""DialoGPT""}, {""reply"": ""what is life? i've never heard of it. what's it like to live?"", ""bot_name"": ""Blenderbot""}]}, {""message"": ""Doesn't really matter"", ""senderID"": 24, ""createdAt"": 1617380912295, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""Got move like jaggers"", ""senderID"": 24, ""createdAt"": 1617380941038, ""botSuggestions"": []}]";"[{""Status"": ""down"", ""CreatedAt"": 1617380818721}, {""Status"": ""down"", ""CreatedAt"": 1617380895652}]";"[{""Status"": ""down"", ""CreatedAt"": 1617380817849}, {""Status"": ""down"", ""CreatedAt"": 1617380896632}]";"2021-04-02 16:30:29";"2021-04-02 16:30:29"
46;27;0;"[]";"[]";"[]";"2021-04-05 05:18:21";"2021-04-05 05:18:21"
47;27;0;"[]";"[]";"[]";"2021-04-05 05:18:25";"2021-04-05 05:18:25"
48;28;0;"[]";"[]";"[]";"2021-04-05 14:28:32";"2021-04-05 14:28:32"
49;35;0;"[]";"[{""Status"": ""down"", ""CreatedAt"": 1617742985151}]";"[]";"2021-04-06 21:05:41";"2021-04-06 21:05:41"
50;35;0;"[]";"[]";"[]";"2021-04-06 21:06:20";"2021-04-06 21:06:20"
51;35;0;"[]";"[]";"[]";"2021-04-06 21:06:40";"2021-04-06 21:06:40"
52;36;0;"[]";"[]";"[]";"2021-04-07 01:20:06";"2021-04-07 01:20:06"
53;36;0;"[]";"[]";"[]";"2021-04-07 01:20:19";"2021-04-07 01:20:19"
54;37;0;"[]";"[]";"[]";"2021-04-11 01:08:10";"2021-04-11 01:08:10"
55;37;0;"[]";"[]";"[]";"2021-04-11 01:08:12";"2021-04-11 01:08:12"
56;37;0;"[]";"[]";"[]";"2021-04-11 01:08:32";"2021-04-11 01:08:32"
57;37;0;"[]";"[]";"[]";"2021-04-11 01:08:41";"2021-04-11 01:08:41"
58;37;0;"[]";"[]";"[]";"2021-04-11 01:12:13";"2021-04-11 01:12:13"
59;37;0;"[]";"[]";"[]";"2021-04-11 01:14:25";"2021-04-11 01:14:25"
60;37;0;"[]";"[]";"[]";"2021-04-11 01:14:45";"2021-04-11 01:14:45"
61;37;0;"[]";"[]";"[]";"2021-04-11 01:14:48";"2021-04-11 01:14:48"
62;38;37;"[]";"[]";"[]";"2021-04-11 01:15:11";"2021-04-11 01:15:11"
63;37;38;"[]";"[]";"[]";"2021-04-11 01:15:16";"2021-04-11 01:15:16"
64;37;38;"[{""message"": ""Hi"", ""senderID"": 37, ""createdAt"": 1618103560382, ""botSuggestions"": []}, {""message"": ""Hiya"", ""senderID"": 38, ""createdAt"": 1618103568228, ""botSuggestions"": []}]";"[]";"[]";"2021-04-11 01:17:17";"2021-04-11 01:17:17"
65;38;37;"[{""message"": ""Hi"", ""senderID"": 37, ""createdAt"": 1618103561204, ""botSuggestions"": []}, {""message"": ""Hiya"", ""senderID"": 38, ""createdAt"": 1618103568832, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": [{""reply"": ""hi, how are you today? i just got back from a long day at the office."", ""bot_name"": ""Blenderbot""}]}, {""message"": ""yoooooooooo"", ""senderID"": 37, ""createdAt"": 1618103619883, ""botSuggestions"": [{""reply"": ""hi, how are you today? i just got back from a long day at the office."", ""bot_name"": ""Blenderbot""}]}, {""message"": ""Hey, you're not OP."", ""senderID"": 37, ""createdAt"": 1618103627044, ""botSuggestions"": []}, {""message"": ""hello, how are you today? i just got back from a long day at the office."", ""senderID"": 37, ""createdAt"": 1618103646655, ""botSuggestions"": [{""reply"": ""i can't wait to see how it plays out. it's going to be great!"", ""bot_name"": ""Blenderbot""}]}, {""message"": ""What is OP?"", ""senderID"": 38, ""createdAt"": 1618103662837, ""botSuggestions"": [{""reply"": ""I'm not OP?"", ""bot_name"": ""DialoGPT""}, {""reply"": ""that's true, but i still feel bad about it. i feel bad for him."", ""bot_name"": ""Blenderbot""}, {""reply"": ""i'm doing well. i just got back from a long day at work as well."", ""bot_name"": ""Blenderbot""}, {""reply"": ""I'm doing well, thanks for asking."", ""bot_name"": ""DialoGPT""}]}]";"[]";"[]";"2021-04-11 01:17:23";"2021-04-11 01:17:23"
66;37;38;"[{""message"": ""Hello"", ""senderID"": 38, ""createdAt"": 1618104190920, ""botSuggestions"": []}, {""message"": ""Hiya"", ""senderID"": 37, ""createdAt"": 1618104213064, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""How has your day been?"", ""senderID"": 38, ""createdAt"": 1618104247541, ""botSuggestions"": []}, {""message"": ""it's been good so far. just got back from a long day at work. how about you?"", ""senderID"": 37, ""createdAt"": 1618104262382, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""I'm doing alright. Just woke up."", ""senderID"": 38, ""createdAt"": 1618104294085, ""botSuggestions"": []}, {""message"": ""that's good to hear. what are you going to do with the rest of your day?"", ""senderID"": 37, ""createdAt"": 1618104306291, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}, {""message"": ""Work on some homework and maybe have a late dinner as well."", ""senderID"": 38, ""createdAt"": 1618104350491, ""botSuggestions"": []}, {""message"": ""What about you?"", ""senderID"": 38, ""createdAt"": 1618104360527, ""botSuggestions"": [{""reply"": ""I have a late dinner planned for tomorrow."", ""bot_name"": ""DialoGPT""}, {""reply"": ""that's a good idea. i think i'm going to have a late dinner."", ""bot_name"": ""Blenderbot""}]}, {""message"": ""Just woke up, haven't decided what to do yet"", ""senderID"": 37, ""createdAt"": 1618104403739, ""botSuggestions"": []}, {""message"": ""how's it going?"", ""senderID"": 37, ""createdAt"": 1618104523359, ""botSuggestions"": []}, {""message"": ""Hello?"", ""senderID"": 38, ""createdAt"": 1618104700945, ""botSuggestions"": []}, {""message"": ""Hello?"", ""senderID"": 37, ""createdAt"": 1618104709208, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": [{""reply"": ""hello, what are you up to today? i just got back from a long day at work."", ""bot_name"": ""Blenderbot""}]}, {""message"": ""hello, what are you up to today? i just got back from a long day at work."", ""senderID"": 37, ""createdAt"": 1618104718428, ""nameOfBot"": ""Blenderbot"", ""botSuggestions"": []}]";"[{""Status"": ""up"", ""CreatedAt"": 1618104743858}]";"[{""Status"": ""up"", ""CreatedAt"": 1618104745286}]";"2021-04-11 01:35:18";"2021-04-11 01:35:18"
67;38;37;"[{""message"": ""Hello"", ""senderID"": 38, ""createdAt"": 1618104191523, ""botSuggestions"": []}, {""message"": ""Hiya"", ""senderID"": 37, ""createdAt"": 1618104213684, ""botSuggestions"": []}, {""message"": ""How has your day been?"", ""senderID"": 38, ""createdAt"": 1618104248133, ""botSuggestions"": []}, {""message"": ""it's been good so far. just got back from a long day at work. how about you?"", ""senderID"": 37, ""createdAt"": 1618104263041, ""botSuggestions"": []}, {""message"": ""I'm doing alright. Just woke up."", ""senderID"": 38, ""createdAt"": 1618104294679, ""nameOfBot"": ""DialoGPT"", ""botSuggestions"": []}, {""message"": ""that's good to hear. what are you going to do with the rest of your day?"", ""senderID"": 37, ""createdAt"": 1618104306968, ""botSuggestions"": []}, {""message"": ""Work on some homework and maybe have a late dinner as well."", ""senderID"": 38, ""createdAt"": 1618104351083, ""botSuggestions"": []}, {""message"": ""What about you?"", ""senderID"": 38, ""createdAt"": 1618104361119, ""botSuggestions"": []}]";"[]";"[]";"2021-04-11 01:35:27";"2021-04-11 01:35:27"
